=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-11-29_20-44-0
====================================================================================
20:44:0 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
21:26:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<546.948486, 2.623132, 9104.748047>)
21:26:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<527.993774, 2.623133, 9105.304688>)
21:26:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<509.203033, 2.623132, 9103.243164>)
21:26:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<490.225311, 2.623135, 9100.892578>)
21:26:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<465.733246, 2.623133, 9099.454102>)
21:26:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<441.241669, 2.623133, 9098.014648>)
21:26:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<416.750214, 2.623132, 9096.574219>)
21:26:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<392.898041, 2.623132, 9095.170898>)
21:26:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<375.252502, 2.623133, 9094.901367>)
21:26:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<357.607300, 2.623133, 9094.631836>)
21:26:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<339.961914, 2.623133, 9094.362305>)
21:26:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<322.316284, 2.623133, 9094.092773>)
21:26:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<304.670380, 2.623133, 9093.824219>)
21:26:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<286.912506, 2.623134, 9093.233398>)
21:26:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<268.377594, 2.623133, 9091.871094>)
21:26:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<249.375778, 2.623132, 9090.022461>)
21:26:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<230.374023, 2.623133, 9088.174805>)
21:26:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<211.372192, 2.623132, 9086.327148>)
21:26:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<192.371796, 2.623133, 9084.478516>)
21:26:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<173.371719, 2.623132, 9082.628906>)
21:26:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<154.371628, 2.623132, 9080.777344>)
21:26:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<135.371857, 2.623132, 9078.925781>)
21:26:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<135.371445, 2.623132, 9078.925781>)
21:26:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<116.371330, 2.623132, 9077.073242>)
21:26:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<103.426704, 2.623132, 9070.233398>)
21:26:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<85.235428, 2.623124, 9057.519531>)
21:26:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<71.959145, 2.623133, 9047.916016>)
21:26:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<63.070648, 2.623140, 9044.583984>)
21:26:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<60.243999, 2.623163, 9034.913086>)
21:26:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<57.516754, 3.087767, 9026.714844>)
21:26:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<54.042561, 2.623126, 9014.258789>)
21:26:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<51.474998, 2.623132, 9004.208008>)
21:26:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<51.571663, 2.623133, 8992.985352>)
21:27:26 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<1097.430054, 2.623133, 9370.019531>)
21:27:26 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=1097.43,0,9370.02)
21:27:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1113.161133, 2.623132, 9381.163086>)
21:27:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1133.229248, 2.623132, 9395.199219>)
21:27:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1154.573853, 2.623147, 9409.860352>)
21:27:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1177.353149, 2.623140, 9428.044922>)
21:27:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1211.814209, 2.623134, 9456.109375>)
21:27:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1255.845459, 2.621933, 9492.103516>)
21:27:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1299.814819, 2.623133, 9528.046875>)
21:27:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1343.815186, 2.623133, 9564.015625>)
21:27:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1383.271118, 2.623132, 9597.104492>)
21:27:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1409.721436, 2.623120, 9619.759766>)
21:27:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1429.958252, 2.623131, 9628.194336>)
21:27:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1448.493164, 2.623132, 9633.719727>)
21:27:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1466.449585, 2.623137, 9638.135742>)
21:27:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1484.447388, 2.623125, 9642.380859>)
21:27:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1501.541992, 2.623134, 9645.791992>)
21:27:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1518.210938, 2.623131, 9647.424805>)
21:27:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1537.700684, 2.623132, 9648.211914>)
21:27:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1561.074829, 2.623132, 9647.579102>)
21:27:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1556.910400, 2.623133, 9652.505859>)
21:27:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1553.641479, 2.696112, 9657.029297>)
21:27:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1560.282104, 2.623133, 9649.975586>)
21:27:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1565.586792, 2.623135, 9644.791016>)
21:27:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1576.981689, 2.623133, 9643.918945>)
21:27:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1593.210571, 2.623133, 9643.951172>)
21:27:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1616.301514, 2.623133, 9643.718750>)
21:27:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1636.046753, 2.623133, 9644.217773>)
21:27:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1653.876709, 2.623132, 9645.171875>)
21:27:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1685.221802, 2.623130, 9649.703125>)
21:27:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1717.674194, 2.623132, 9654.531250>)
21:27:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1739.882446, 2.623127, 9657.846680>)
21:27:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1757.335938, 2.623133, 9658.558594>)
21:27:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1773.101685, 2.623134, 9656.451172>)
21:27:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1789.574463, 2.623135, 9654.089844>)
21:27:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1806.047241, 2.623136, 9651.728516>)
21:27:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1824.098267, 2.623132, 9648.370117>)
21:27:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1842.149170, 2.623132, 9645.011719>)
21:27:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1861.800293, 2.623132, 9641.228516>)
21:27:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1882.486938, 2.623129, 9637.220703>)
21:27:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1903.173584, 2.623130, 9633.212891>)
21:27:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1923.860229, 2.623131, 9629.205078>)
21:27:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1944.546875, 2.623132, 9625.197266>)
21:27:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1965.233521, 2.623133, 9621.189453>)
21:27:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1982.638184, 2.623134, 9618.581055>)
21:27:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1991.172974, 2.623133, 9618.288086>)
21:27:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2000.618652, 2.623135, 9617.158203>)
21:27:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2008.243652, 2.623131, 9616.314453>)
21:28:57 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<3720.669922, 15.623313, 13009.200195>)
21:28:57 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=3720.67,0,13009.2)
21:29:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3721.054443, 15.623294, 12998.806641>)
21:29:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3723.462646, 9.400434, 12951.052734>)
21:29:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3723.048584, 11.312549, 12951.751953>)
21:29:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3722.572021, 13.330403, 12952.843750>)
21:29:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3722.554443, 14.701406, 12952.454102>)
21:29:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3722.255859, 15.931416, 12953.031250>)
21:29:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3721.925537, 17.036306, 12953.687500>)
21:29:25 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3725.474365, 14.877711, 12921.520508>)
21:29:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3726.079834, 15.265083, 12916.083984>)
21:29:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3726.573730, 15.463369, 12911.775391>)
21:29:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3726.870605, 15.528532, 12909.264648>)
21:29:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3727.662109, 15.609846, 12902.725586>)
21:29:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3728.358643, 15.618193, 12897.041016>)
21:29:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3729.436768, 15.597729, 12890.602539>)
21:29:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3728.019531, 15.593472, 12886.005859>)
21:32:31 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (Offroad_02)
21:32:34 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (Offroad_02)
21:33:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<6409.720215, 38.240002, 2135.573486>)
21:33:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<6427.511230, 38.240005, 2136.610107>)
21:33:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<6427.503418, 38.240002, 2136.729492>)
21:33:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<6391.645996, 38.240002, 2132.254150>)
21:33:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<6387.547852, 38.240002, 2132.242432>)
21:33:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<6380.487305, 38.240002, 2131.513184>)
21:33:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<6376.494629, 38.240002, 2130.739258>)
21:33:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<6369.797852, 38.240002, 2129.142334>)
21:33:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<6364.216797, 38.240002, 2127.794922>)
21:33:55 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<3726.590088, 3.272863, 12966.299805>)
21:33:55 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=3726.59,0,12966.3)
21:33:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3732.212402, 6.391899, 12952.663086>)
21:33:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3736.067627, 8.924268, 12949.261719>)
21:33:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3737.354980, 11.067517, 12946.327148>)
21:34:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3739.339355, 13.364262, 12941.333008>)
21:34:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3741.403076, 14.964170, 12936.813477>)
21:34:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3740.958740, 15.284675, 12931.118164>)
21:34:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3741.500000, 15.525052, 12925.289063>)
21:34:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3742.026855, 15.610714, 12918.792969>)
21:34:21 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<3495.000000, 61.801121, 13144.299805>)
21:34:21 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=3495,0,13144.3)
21:36:2 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<623.142029, 56.540287, 12650.599609>)
21:36:2 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=623.142,0,12650.6)
21:37:14 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<880.197021, 67.877632, 10698.799805>)
21:37:14 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=880.197,0,10698.8)
21:38:22 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<2643.959961, 126.390961, 13353.900391>)
21:38:22 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=2643.96,0,13353.9)
21:38:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2648.964111, 126.724365, 13351.060547>)
21:38:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2656.518066, 126.690575, 13351.369141>)
21:41:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2618.508789, 128.012085, 13332.814453>)
21:41:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2611.337891, 127.615784, 13334.317383>)
21:41:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2605.731201, 127.138634, 13335.464844>)
21:41:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2595.440918, 125.844864, 13337.495117>)
21:41:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2517.845947, 106.243645, 13350.731445>)
21:41:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2510.634033, 106.110718, 13352.249023>)
21:41:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2505.018799, 106.067482, 13353.509766>)
21:41:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2496.867920, 106.054878, 13355.319336>)
21:41:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2488.226074, 106.052979, 13357.104492>)
21:41:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2477.354736, 106.054710, 13359.982422>)
21:41:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2466.505859, 106.058136, 13362.948242>)
21:41:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2455.602295, 106.053055, 13365.927734>)
21:41:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2444.065430, 106.050148, 13369.018555>)
21:41:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2427.400635, 106.050148, 13372.568359>)
21:41:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2410.735840, 106.050148, 13376.118164>)
21:41:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2397.311523, 106.050148, 13379.004883>)
21:41:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2386.419922, 106.050156, 13381.214844>)
21:42:8 | Player "Skullcruncher32" (steamId=76561198378002588) initiated disconnect process...
21:42:23 | Player "Skullcruncher32" (steamId=76561198378002588) disconnected from server.
21:42:41 | Player "Shrapnel" (steamId=76561198066706228) initiated disconnect process...
21:42:56 | Player "Shrapnel" (steamId=76561198066706228) disconnected from server.
